Starting sending rate = 2.24e+06
connect
finished connect
	Rate (Mbps)	RTT (ms)	Sent		Lost
RS NULL
1	2.08257		0.0801873		187		0
2	2.39902		0.0851586		393		0
3	2.39908		0.0843842		599		0
4	2.52715		0.0800903		816		0
5	2.49222		0.0828838		1030		0
6	2.46894		0.0814905		1242		0
7	2.38742		0.0833649		1447		0
8	2.41073		0.0793215		1654		0
9	2.39908		0.0892646		1860		0
10	2.39905		0.0863363		2066		0
11	2.36414		0.0684094		2269		0
12	2.3641		0.0840197		2472		0
13	2.35244		0.0854903		2674		0
14	2.35247		0.0877017		2876		0
15	2.28256		0.0827733		3072		0
16	2.1778		0.0853631		3259		0
17	2.30593		0.0882163		3457		0
18	2.49219		0.0915863		3671		0
19	2.51554		0.0835422		3887		0
20	2.62038		0.0900763		4112		0
21	2.6669		0.0840927		4341		0
22	2.53885		0.0817287		4559		0
23	2.5391		0.0811691		4777		0
24	2.49226		0.0935665		4991		0
25	2.51553		0.081972		5207		0
26	2.57383		0.0806351		5428		0
27	2.53883		0.0805601		5646		0
28	2.50394		0.110242		5861		0
29	2.50394		0.0735341		6076		0
30	2.49225		0.0782343		6290		0
31	2.49228		0.0881381		6504		0
32	2.45728		0.0888525		6715		0
33	2.4573		0.0854582		6926		0
34	2.49222		0.0777502		7140		0
35	2.48062		0.0950155		7353		0
36	2.52678		0.0882366		7570		0
37	2.50385		0.0850199		7785		0
38	2.49224		0.0836232		7999		0
39	2.52715		0.0828568		8216		0
40	2.52718		0.0781955		8433		0
41	2.5155		0.0941098		8649		0
42	2.51546		0.0739186		8865		0
43	2.5155		0.0841795		9081		0
44	2.57378		0.0827954		9302		0
45	2.53883		0.0877602		9520		0
46	2.56192		0.0750668		9740		0
47	2.55048		0.0856396		9959		0
48	2.59699		0.0834019		10182		0
49	2.55041		0.0833225		10401		0
50	2.51541		0.0816745		10617		0
51	2.49224		0.0817059		10831		0
52	2.51549		0.0874063		11047		0
53	2.53884		0.0798273		11265		0
54	2.52714		0.0897712		11482		0
55	2.50388		0.0897508		11697		0
56	2.39906		0.092012		11903		0
57	2.22439		0.0913701		12094		0
58	2.31755		0.0894603		12293		0
59	2.38738		0.0808711		12498		0
60	2.4107		0.083799		12705		0
