1	6.36691	0.320874	575	12
2	3.29472	0.290944	858	12
3	1.67646	0.341226	1002	12
4	0.931348	0.370479	1082	12
5	0.617024	0.446673	1135	12
6	0.488969	0.397788	1177	12
7	0.477309	0.376878	1218	12
8	0.488958	0.478361	1260	12
9	0.48896	0.410718	1302	12
10	0.47732	0.366579	1343	12
11	0.488957	0.453788	1385	12
12	0.489104	0.425165	1427	12
13	0.48896	0.509672	1469	12
14	0.477329	0.454559	1510	12
15	0.488971	0.398376	1552	12
16	0.488958	0.490826	1594	12
17	0.477315	0.496823	1635	12
18	0.488938	0.41439	1677	12
19	0.488961	0.510476	1719	12
20	0.477305	0.48502	1760	12
21	0.488956	0.425127	1802	12
22	0.488948	0.547167	1844	12
23	0.477316	0.489991	1885	12
24	0.488952	0.399755	1927	12
25	0.488955	0.512577	1969	12
26	0.488966	0.45115	2011	12
27	0.47732	0.425378	2052	12
28	0.488954	0.52761	2094	12
29	0.48896	0.434284	2136	12
30	0.477313	0.390545	2177	12
31	0.488962	0.505052	2219	12
32	0.488969	0.425853	2261	12
33	0.47731	0.385513	2302	12
34	0.48895	0.501423	2344	12
35	0.488952	0.418714	2386	12
36	0.477326	0.399768	2427	12
37	0.488963	0.508145	2469	12
38	0.488963	0.435711	2511	12
39	0.477319	0.378478	2552	12
40	0.488955	0.489668	2594	12
41	0.488962	0.409025	2636	12
42	0.488956	0.349024	2678	12
43	0.477358	0.497788	2719	12
44	0.488948	0.412415	2761	12
45	0.488971	0.33441	2803	12
46	0.477315	0.49381	2844	12
47	0.488968	0.440733	2886	12
48	0.488955	0.34924	2928	12
49	0.477317	0.503774	2969	12
50	0.488959	0.427414	3011	12
51	0.488945	0.382918	3053	12
52	0.477305	0.538753	3094	12
53	0.48895	0.43795	3136	12
54	0.488954	0.355192	3178	12
55	0.477317	0.51368	3219	12
56	0.48891	0.423087	3261	12
57	0.488951	0.360713	3303	12
58	0.488968	0.48709	3345	12
59	0.47732	0.431375	3386	12
60	0.488955	0.363554	3428	12
61	0.488963	0.468204	3470	12
62	0.477312	0.429343	3511	12
63	0.488961	0.361907	3553	12
64	0.488972	0.462721	3595	12
65	0.477296	0.441067	3636	12
66	0.488916	0.379375	3678	12
67	0.488952	0.488401	3720	12
